EventID,EventType,StartDateTime,EndDateTime,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,ZipCode(s),EventDuration in Hours,EncodedEventType,Mean Event Duration,Count Event Duration,Median Event Duration,Modal EventType,Max Event Duration,Min Event Duration,Maximum Event Duration for Shooting Permits,Minimum Event Duration for Shooting Permits,Average Event Duration for Shooting Permits,Maximum Event Duration for Theater Load in and Load Outs,Average Event Duration for Theater Load in and Load Outs,Maximum Event Duration for Rigging Permit,Average Event Duration for Rigging Permit,Maximum Event Duration for DCAS Prep/Shoot/Wrap Permit,Average Event Duration for DCAS Prep/Shoot/Wrap Permit
698702,Shooting Permit,3/7/23 7:00,3/7/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,14,0,19.34242742,1906,,,,,,,,,,,,,
696940,Shooting Permit,2/23/23 23:00,2/24/23 7:00,Manhattan,"2, 6, 8","108, 114, 17, 19",Film,Feature,"10022, 10044, 10065, 11101",8,0,19.34523185,1905,,,,,,,,,,,,,
693704,Shooting Permit,2/3/23 6:00,2/3/23 23:00,Manhattan,7,"20, 24",Television,Episodic series,10024,17,0,19.35119048,1904,,,,,,,,,,,,,
704487,Shooting Permit,3/31/23 6:00,3/31/23 21:00,Manhattan,6,17,Commercial,Commercial,10017,15,0,19.35242599,1903,,,,,,,,,,,,,
699291,Shooting Permit,3/8/23 6:00,3/8/23 23:00,Brooklyn,1,94,Television,Cable-episodic,11222,17,0,19.35471434,1902,,,,,,,,,,,,,
712547,Shooting Permit,5/2/23 6:00,5/2/23 22:00,Brooklyn,1,94,Film,Feature,11222,16,0,19.35595301,1901,,,,,,,,,,,,,
701906,Shooting Permit,3/23/23 7:00,3/23/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.3577193,1900,,,,,,,,,,,,,
708596,Shooting Permit,4/25/23 7:00,4/25/23 17:00,Manhattan,7,24,Film,Feature,"10024, 10025",10,0,19.35948745,1899,,,,,,,,,,,,,
705307,Shooting Permit,3/31/23 4:00,3/31/23 10:00,Manhattan,5,18,Television,News,"10036, 10105",6,0,19.36441869,1898,,,,,,,,,,,,,
692730,Shooting Permit,1/30/23 9:00,1/30/23 23:00,Brooklyn,"1, 7","20, 94",Television,Episodic series,"10023, 11222",14,0,19.37146371,1897,,,,,,,,,,,,,
704854,Shooting Permit,4/3/23 7:00,4/3/23 19:00,Manhattan,4,10,WEB,Not Applicable,10011,12,0,19.37429677,1896,,,,,,,,,,,,,
702335,Theater Load in and Load Outs,4/15/23 0:01,4/15/23 23:59,Brooklyn,1,94,Theater,Theater,11222,23.96666667,1,19.37818821,1895,,,,,,,,,,,,,
694710,Theater Load in and Load Outs,2/9/23 6:00,2/10/23 5:30,Manhattan,7,20,Theater,Theater,10023,23.5,1,19.37576558,1894,,,,,,,,,,,,,
692218,Shooting Permit,1/24/23 6:00,1/24/23 22:00,Brooklyn,6,76,Television,Episodic series,11231,16,0,19.3735869,1893,,,,,,,,,,,,,
710077,Shooting Permit,4/22/23 1:00,4/22/23 13:00,Manhattan,5,18,Television,News,"10036, 10105",12,0,19.37536998,1892,,,,,,,,,,,,,
703611,Shooting Permit,3/29/23 7:00,3/29/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.37927023,1891,,,,,,,,,,,,,
708121,Shooting Permit,4/21/23 7:00,4/21/23 22:00,Manhattan,"6, 8","17, 19",Television,Episodic series,"10017, 10065",15,0,19.3810582,1890,,,,,,,,,,,,,
692437,Shooting Permit,1/24/23 6:00,1/24/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,17,0,19.38337745,1889,,,,,,,,,,,,,
694090,Shooting Permit,2/6/23 6:00,2/6/23 23:00,Queens,2,108,Television,Episodic series,11101,17,0,19.38463983,1888,,,,,,,,,,,,,
694707,Theater Load in and Load Outs,2/18/23 6:00,2/19/23 5:30,Manhattan,7,20,Theater,Theater,10023,23.5,1,19.38590355,1887,,,,,,,,,,,,,
707268,Shooting Permit,4/12/23 15:00,4/13/23 4:00,Manhattan,1,1,Film,Feature,"10004, 10005",13,0,19.38372216,1886,,,,,,,,,,,,,
695769,Shooting Permit,2/17/23 6:00,2/17/23 23:59,Manhattan,11,23,Television,Variety,10029,17.98333333,0,19.38710875,1885,,,,,,,,,,,,,
701964,Theater Load in and Load Outs,3/26/23 7:00,3/26/23 23:59,Brooklyn,2,88,Theater,Theater,11217,16.98333333,1,19.38785386,1884,,,,,,,,,,,,,
710097,Shooting Permit,4/27/23 11:00,4/28/23 3:00,Brooklyn,1,90,Television,Episodic series,11206,16,0,19.38913082,1883,,,,,,,,,,,,,
707721,Theater Load in and Load Outs,4/16/23 6:00,4/22/23 5:30,Manhattan,7,20,Theater,Theater,10023,143.5,1,19.39093163,1882,,,,,,,,,,,,,
701288,Shooting Permit,3/14/23 7:00,3/14/23 21:00,Brooklyn,1,94,Television,Episodic series,11222,14,0,19.32495127,1881,,,,,,,,,,,,,
692188,Shooting Permit,2/6/23 5:00,2/6/23 19:00,Manhattan,5,14,WEB,Not Applicable,10036,14,0,19.32778369,1880,,,,,,,,,,,,,
707796,Shooting Permit,4/18/23 8:00,4/18/23 23:30,Brooklyn,1,94,Television,Episodic series,11222,15.5,0,19.33061912,1879,,,,,,,,,,,,,
693546,Theater Load in and Load Outs,2/27/23 0:01,2/28/23 6:00,Manhattan,4,18,Theater,Theater,10019,29.98333333,1,19.33265886,1878,,,,,,,,,,,,,
699326,Shooting Permit,3/7/23 7:00,3/7/23 16:00,Brooklyn,1,94,Television,Cable-episodic,11222,9,0,19.32698455,1877,,,,,,,,,,,,,
708943,Shooting Permit,4/20/23 13:00,4/21/23 2:00,Manhattan,"5, 6","14, 17, 18",Film,Feature,"10016, 10017, 10018, 10036, 10173",13,0,19.33248934,1876,,,,,,,,,,,,,
703070,DCAS Prep/Shoot/Wrap Permit,3/25/23 6:00,3/25/23 20:00,Manhattan,1,5,Film,Feature,"10007, 10013",14,3,19.33586667,1875,,,,,,,,,,,,,
701629,Shooting Permit,3/21/23 6:00,3/21/23 20:00,Manhattan,10,"28, 32",Television,Episodic series,10027,14,0,19.33871398,1874,,,,,,,,,,,,,
693783,Shooting Permit,2/6/23 7:00,2/6/23 22:00,Queens,"4, 5","104, 83",Television,Cable-episodic,"11237, 11385",15,0,19.34156434,1873,,,,,,,,,,,,,
703377,Shooting Permit,3/31/23 10:00,4/1/23 0:00,Queens,2,108,Television,Episodic series,11101,14,0,19.34388355,1872,,,,,,,,,,,,,
703568,Rigging Permit,3/27/23 7:00,3/27/23 19:00,Manhattan,"1, 3","1, 5",Film,Feature,"10007, 10013",12,2,19.34673971,1871,,,,,,,,,,,,,
699139,Shooting Permit,3/14/23 9:00,3/14/23 22:00,Manhattan,"4, 5","14, 18",Film,Feature,"10018, 10036",13,0,19.35066845,1870,,,,,,,,,,,,,
699926,Theater Load in and Load Outs,3/28/23 0:01,3/29/23 6:00,Manhattan,4,18,Theater,Theater,10019,29.98333333,1,19.35406635,1869,,,,,,,,,,,,,
702505,Shooting Permit,3/23/23 8:00,3/23/23 23:00,Queens,2,108,Television,Episodic series,11101,15,0,19.34837616,1868,,,,,,,,,,,,,
689419,Theater Load in and Load Outs,1/21/23 0:01,1/22/23 6:00,Brooklyn,1,94,Theater,Theater,11222,29.98333333,1,19.35070523,1867,,,,,,,,,,,,,
692866,Shooting Permit,1/29/23 7:00,1/29/23 20:00,Manhattan,4,"10, 13",WEB,Not Applicable,10011,13,0,19.34500715,1866,,,,,,,,,,,,,
700902,Shooting Permit,3/15/23 9:00,3/15/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,14,0,19.34840929,1865,,,,,,,,,,,,,
711834,Shooting Permit,4/28/23 7:00,4/28/23 19:30,Manhattan,5,18,Still Photography,Not Applicable,"10017, 10019, 10020, 10022, 10103, 10105, 10106, 10119",12.5,0,19.35127861,1864,,,,,,,,,,,,,
705911,Shooting Permit,4/6/23 10:00,4/6/23 22:00,Manhattan,12,"33, 34",Television,Episodic series,10033,12,0,19.35495616,1863,,,,,,,,,,,,,
695224,Shooting Permit,2/15/23 7:00,2/15/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.35890619,1862,,,,,,,,,,,,,
693593,Shooting Permit,2/2/23 6:00,2/2/23 22:00,Manhattan,"5, 6","14, 17, 18",Television,Episodic series,"10001, 10016, 10017, 10018, 10173",16,0,19.36178578,1861,,,,,,,,,,,,,
701545,Shooting Permit,3/16/23 11:00,3/17/23 16:30,Brooklyn,8,77,Television,Episodic series,"11213, 11216",29.5,0,19.36359319,1860,,,,,,,,,,,,,
708375,Theater Load in and Load Outs,4/18/23 7:00,4/18/23 19:00,Brooklyn,2,88,Theater,Theater,11217,12,1,19.35814058,1859,,,,,,,,,,,,,
701333,Theater Load in and Load Outs,3/21/23 0:01,3/25/23 23:59,Manhattan,"4, 5",14,Theater,Theater,"10001, 10121",119.9666667,1,19.36210083,1858,,,,,,,,,,,,,
692865,Shooting Permit,1/28/23 6:00,1/28/23 20:00,Manhattan,4,13,WEB,Not Applicable,10011,14,0,19.30792497,1857,,,,,,,,,,,,,
706669,Theater Load in and Load Outs,4/14/23 6:00,4/15/23 5:30,Manhattan,7,20,Theater,Theater,10023,23.5,1,19.31078484,1856,,,,,,,,,,,,,
704740,Shooting Permit,3/31/23 8:00,3/31/23 23:00,Manhattan,"2, 4","10, 6",Television,Cable-episodic,"10011, 10014",15,0,19.3085265,1855,,,,,,,,,,,,,
698580,Shooting Permit,3/3/23 6:00,3/3/23 20:00,Brooklyn,4,83,Still Photography,Not Applicable,11237,14,0,19.31085041,1854,,,,,,,,,,,,,
706662,Shooting Permit,4/7/23 11:00,4/8/23 2:00,Brooklyn,1,94,Film,Feature,11222,15,0,19.3137165,1853,,,,,,,,,,,,,
701418,Shooting Permit,3/24/23 7:00,3/24/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.31604572,1852,,,,,,,,,,,,,
707531,Shooting Permit,4/19/23 8:00,4/19/23 22:00,Manhattan,12,"33, 34",Television,Episodic series,10033,14,0,19.3189177,1851,,,,,,,,,,,,,
698879,Shooting Permit,3/13/23 7:00,3/13/23 21:00,Manhattan,4,"10, 18",Television,Episodic series,"10019, 10036",14,0,19.32179279,1850,,,,,,,,,,,,,
694385,Shooting Permit,3/16/23 8:00,3/16/23 20:00,Queens,5,104,Student,Student Film,11379,12,0,19.32467099,1849,,,,,,,,,,,,,
703927,Shooting Permit,3/29/23 7:00,3/30/23 0:00,Queens,2,108,Television,Episodic series,11101,17,0,19.32863456,1848,,,,,,,,,,,,,
706179,Theater Load in and Load Outs,4/22/23 0:01,4/24/23 23:59,Brooklyn,1,94,Theater,Theater,11222,71.96666667,1,19.32989533,1847,,,,,,,,,,,,,
698211,Shooting Permit,3/1/23 15:00,3/1/23 22:00,Manhattan,6,17,Television,Episodic series,"10017, 10022",7,0,19.30138137,1846,,,,,,,,,,,,,
701628,Shooting Permit,3/20/23 7:00,3/20/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,14,0,19.30804878,1845,,,,,,,,,,,,,
697968,Shooting Permit,2/28/23 1:00,2/28/23 19:00,Manhattan,"1, 2",1,Still Photography,Not Applicable,"10012, 10013",18,0,19.31092733,1844,,,,,,,,,,,,,
706043,Shooting Permit,4/6/23 6:00,4/6/23 22:00,Queens,2,108,Television,Episodic series,11101,16,0,19.31163863,1843,,,,,,,,,,,,,
694386,Shooting Permit,3/17/23 8:00,3/17/23 20:00,Queens,5,104,Student,Student Film,11379,12,0,19.31343648,1842,,,,,,,,,,,,,
704980,Shooting Permit,4/3/23 6:00,4/3/23 22:00,Queens,2,108,Television,Episodic series,11101,16,0,19.31740902,1841,,,,,,,,,,,,,
696386,Shooting Permit,2/17/23 11:00,2/18/23 1:00,Queens,2,108,Television,Episodic series,11101,14,0,19.31921196,1840,,,,,,,,,,,,,
702946,Shooting Permit,3/23/23 8:00,3/23/23 23:45,Brooklyn,1,94,Television,Cable-episodic,11222,15.75,0,19.3221044,1839,,,,,,,,,,,,,
691748,Shooting Permit,2/1/23 7:00,2/1/23 21:00,Brooklyn,18,63,Film,Feature,11234,14,0,19.32404788,1838,,,,,,,,,,,,,
696245,Shooting Permit,2/17/23 7:00,2/18/23 10:00,Manhattan,"10, 11, 13, 3","5, 60, 62, 68, 7",Film,Feature,"10002, 10038, 11209, 11214, 11224",27,0,19.32694611,1837,,,,,,,,,,,,,
704379,Shooting Permit,4/3/23 10:00,4/3/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,12,0,19.32276688,1836,,,,,,,,,,,,,
695960,Shooting Permit,2/16/23 6:00,2/16/23 23:00,Brooklyn,1,94,Television,Episodic series,"11211, 11222",17,0,19.32675749,1835,,,,,,,,,,,,,
697653,Shooting Permit,3/1/23 5:00,3/1/23 19:00,Manhattan,6,17,Documentary,Not Applicable,10022,14,0,19.32802617,1834,,,,,,,,,,,,,
711276,Shooting Permit,4/27/23 11:00,4/28/23 2:00,Manhattan,1,1,Television,Episodic series,"10007, 10013",15,0,19.3309329,1833,,,,,,,,,,,,,
699885,Shooting Permit,3/9/23 7:00,3/9/23 21:00,Manhattan,5,13,Television,Cable-episodic,"10003, 10011",14,0,19.33329694,1832,,,,,,,,,,,,,
699819,Shooting Permit,3/10/23 7:00,3/10/23 23:00,Queens,2,108,Television,Episodic series,11101,16,0,19.33620972,1831,,,,,,,,,,,,,
696197,Shooting Permit,2/17/23 6:00,2/17/23 21:00,Manhattan,4,18,Commercial,Commercial,10019,15,0,19.33803279,1830,,,,,,,,,,,,,
697863,Shooting Permit,2/28/23 8:00,2/28/23 22:00,Bronx,8,50,Television,Cable-episodic,10471,14,0,19.34040459,1829,,,,,,,,,,,,,
694171,Shooting Permit,2/7/23 7:00,2/7/23 21:00,Brooklyn,"4, 5","104, 83",Television,Episodic series,"11207, 11221, 11237, 11385",14,0,19.34332604,1828,,,,,,,,,,,,,
699052,Theater Load in and Load Outs,3/3/23 0:01,3/3/23 23:59,Manhattan,"11, 3","23, 9",Theater,Theater,"10003, 10029",23.96666667,1,19.34625068,1827,,,,,,,,,,,,,
691989,Shooting Permit,1/21/23 18:00,1/22/23 5:00,Manhattan,5,18,Television,Cable-episodic,"10019, 10022, 10103, 10152",11,0,19.34372034,1826,,,,,,,,,,,,,
706619,Shooting Permit,4/13/23 6:00,4/13/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,17,0,19.34829224,1825,,,,,,,,,,,,,
698463,Shooting Permit,3/7/23 8:00,3/7/23 20:00,Queens,2,108,Television,Episodic series,11101,12,0,19.34957968,1824,,,,,,,,,,,,,
706753,Shooting Permit,4/12/23 7:00,4/12/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.35361126,1823,,,,,,,,,,,,,
695897,Shooting Permit,2/16/23 8:30,2/16/23 22:30,Queens,7,109,Television,Episodic series,11357,14,0,19.35654958,1822,,,,,,,,,,,,,
711509,Shooting Permit,4/28/23 7:00,4/29/23 4:00,Queens,1,114,Television,Episodic series,"11102, 11105, 11106",21,0,19.35949112,1821,,,,,,,,,,,,,
695488,Shooting Permit,2/13/23 7:00,2/13/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.35858974,1820,,,,,,,,,,,,,
694167,Shooting Permit,2/6/23 6:00,2/6/23 18:00,Brooklyn,6,76,Film,Feature,11231,12,0,19.36153564,1819,,,,,,,,,,,,,
702428,Shooting Permit,3/22/23 6:00,3/22/23 23:30,Queens,1,114,Television,Episodic series,11105,17.5,0,19.36558489,1818,,,,,,,,,,,,,
711778,Shooting Permit,5/2/23 7:00,5/2/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.36661163,1817,,,,,,,,,,,,,
698447,Shooting Permit,3/3/23 8:30,3/3/23 23:00,Bronx,"7, 8","50, 52",Television,Episodic series,10468,14.5,0,19.36956681,1816,,,,,,,,,,,,,
697363,Shooting Permit,3/9/23 7:00,3/9/23 22:00,Manhattan,5,13,Television,Episodic series,10001,15,0,19.37224977,1815,,,,,,,,,,,,,
694281,Shooting Permit,2/7/23 6:30,2/7/23 22:30,Brooklyn,5,75,Television,Episodic series,11208,16,0,19.37466005,1814,,,,,,,,,,,,,
695258,Shooting Permit,2/17/23 7:00,2/17/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.37652142,1813,,,,,,,,,,,,,
699362,Shooting Permit,3/8/23 7:00,3/8/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,14,0,19.37838484,1812,,,,,,,,,,,,,
710570,Shooting Permit,4/28/23 6:00,4/28/23 22:00,Brooklyn,6,76,Commercial,Commercial,11231,16,0,19.38135468,1811,,,,,,,,,,,,,
706639,Shooting Permit,4/12/23 6:00,4/12/23 19:00,Manhattan,"4, 5, 6","10, 13, 17",WEB,Not Applicable,"10001, 10016, 10018",13,0,19.38322284,1810,,,,,,,,,,,,,
706579,Shooting Permit,4/13/23 6:00,4/13/23 23:00,Queens,2,108,Television,Episodic series,11101,17,0,19.38675143,1809,,,,,,,,,,,,,
705558,Shooting Permit,4/5/23 12:30,4/6/23 1:30,Queens,"4, 5","104, 83",Television,Cable-episodic,"11237, 11385",13,0,19.38807153,1808,,,,,,,,,,,,,
707460,Theater Load in and Load Outs,4/14/23 8:00,4/14/23 23:59,Brooklyn,2,88,Theater,Theater,11217,15.98333333,1,19.39160671,1807,,,,,,,,,,,,,
703670,Theater Load in and Load Outs,3/24/23 0:01,3/25/23 6:00,Manhattan,4,18,Theater,Theater,10019,29.98333333,1,19.39349391,1806,,,,,,,,,,,,,
694320,Shooting Permit,2/7/23 9:00,2/7/23 17:00,Queens,2,108,Television,Episodic series,11101,8,0,19.38762696,1805,,,,,,,,,,,,,
701228,Shooting Permit,3/15/23 11:00,3/16/23 3:00,Manhattan,1,1,Television,Episodic series,10013,16,0,19.39393939,1804,,,,,,,,,,,,,
697280,Shooting Permit,2/24/23 9:00,2/24/23 23:00,Queens,"5, 6","104, 112",Television,Reality,"11375, 11379",14,0,19.39582178,1803,,,,,,,,,,,,,
696934,Rigging Permit,2/23/23 22:00,2/24/23 17:00,Manhattan,4,10,Television,Episodic series,10011,19,2,19.39881613,1802,,,,,,,,,,,,,
694086,Shooting Permit,2/6/23 7:00,2/6/23 21:00,Bronx,"7, 8","50, 52",Television,Episodic series,10468,14,0,19.39903757,1801,,,,,,,,,,,,,
698206,Theater Load in and Load Outs,3/25/23 6:00,3/26/23 6:00,Manhattan,7,20,Theater,Theater,10023,24,1,19.40203704,1800,,,,,,,,,,,,,
692529,Shooting Permit,2/6/23 7:00,2/6/23 21:00,Brooklyn,18,63,Film,Feature,11234,14,0,19.39948119,1799,,,,,,,,,,,,,
698520,Shooting Permit,3/6/23 7:00,3/6/23 21:00,Manhattan,"2, 5","1, 14, 6",Television,Episodic series,"10014, 10018",14,0,19.40248424,1798,,,,,,,,,,,,,
705849,Shooting Permit,4/4/23 12:00,4/5/23 3:00,Bronx,4,44,Film,Feature,10452,15,0,19.40549063,1797,,,,,,,,,,,,,
706210,Shooting Permit,4/12/23 7:00,4/12/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,14,0,19.40794358,1796,,,,,,,,,,,,,
694113,Shooting Permit,2/7/23 7:00,2/7/23 21:00,Bronx,9,43,Television,Episodic series,10473,14,0,19.41095636,1795,,,,,,,,,,,,,
695238,Shooting Permit,2/14/23 9:00,2/14/23 21:30,Manhattan,5,14,Television,Episodic series,"10016, 10018",12.5,0,19.4139725,1794,,,,,,,,,,,,,
696673,Shooting Permit,3/8/23 8:00,3/8/23 23:00,Manhattan,"4, 5",18,Television,Episodic series,"10019, 10106",15,0,19.41782859,1793,,,,,,,,,,,,,
694411,Shooting Permit,2/9/23 7:00,2/9/23 21:00,Bronx,9,43,Television,Episodic series,10473,14,0,19.4202939,1792,,,,,,,,,,,,,
703173,Shooting Permit,3/24/23 6:00,3/24/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,17,0,19.42332031,1791,,,,,,,,,,,,,
700676,Shooting Permit,3/14/23 7:00,3/14/23 21:00,Queens,1,114,Television,Cable-episodic,"11103, 11105",14,0,19.42467412,1790,,,,,,,,,,,,,
702122,Shooting Permit,3/20/23 9:30,3/20/23 23:00,Manhattan,"4, 5, 6","13, 14, 17",Television,Pilot,"10001, 10010, 10016, 10018",13.5,0,19.42770635,1789,,,,,,,,,,,,,
693293,Shooting Permit,1/31/23 16:00,1/31/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,7,0,19.43102163,1788,,,,,,,,,,,,,
711689,Shooting Permit,4/28/23 8:00,4/28/23 23:00,Brooklyn,1,94,Film,Feature,11222,15,0,19.43797799,1787,,,,,,,,,,,,,
709881,Shooting Permit,4/26/23 7:00,4/26/23 22:00,Brooklyn,1,94,Television,Cable-episodic,11222,15,0,19.44046286,1786,,,,,,,,,,,,,
692222,Theater Load in and Load Outs,2/21/23 0:01,2/22/23 6:00,Manhattan,"4, 5","10, 14",Theater,Theater,"10001, 10121",29.98333333,1,19.44295051,1785,,,,,,,,,,,,,
698727,Theater Load in and Load Outs,3/10/23 6:00,3/10/23 23:59,Brooklyn,1,94,Theater,Theater,11249,17.98333333,1,19.43704223,1784,,,,,,,,,,,,,
707281,Shooting Permit,4/12/23 8:00,4/12/23 10:00,Manhattan,1,1,Commercial,Commercial,10004,2,0,19.43785754,1783,,,,,,,,,,,,,
707407,Shooting Permit,4/19/23 8:00,4/19/23 22:00,Queens,1,114,Television,Episodic series,11106,14,0,19.4476431,1782,,,,,,,,,,,,,
711006,Rigging Permit,4/28/23 7:00,4/28/23 19:00,Brooklyn,7,72,Television,Episodic series,11232,12,2,19.45070185,1781,,,,,,,,,,,,,
706199,Theater Load in and Load Outs,4/12/23 0:01,4/13/23 6:00,Manhattan,4,18,Theater,Theater,10019,29.98333333,1,19.45488764,1780,,,,,,,,,,,,,
703289,Shooting Permit,3/28/23 7:00,3/28/23 23:00,Queens,5,104,Television,Cable-episodic,11385,16,0,19.44896946,1779,,,,,,,,,,,,,
696861,Shooting Permit,2/23/23 7:00,2/23/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,14,0,19.45090926,1778,,,,,,,,,,,,,
703559,Shooting Permit,3/26/23 6:00,3/26/23 20:00,Manhattan,"1, 3","1, 5",Film,Feature,"10007, 10013",14,0,19.45397674,1777,,,,,,,,,,,,,
697417,Shooting Permit,2/24/23 17:00,2/25/23 2:00,Brooklyn,2,88,Television,Episodic series,11205,9,0,19.45704767,1776,,,,,,,,,,,,,
706038,DCAS Prep/Shoot/Wrap Permit,4/6/23 9:00,4/6/23 23:00,Manhattan,1,"1, 5",Television,Episodic series,"10007, 10013",14,3,19.46293897,1775,,,,,,,,,,,,,
698744,Shooting Permit,3/3/23 7:00,3/3/23 23:00,Brooklyn,1,94,Television,Cable-episodic,11222,16,0,19.46601841,1774,,,,,,,,,,,,,
691998,Shooting Permit,1/23/23 7:00,1/23/23 19:00,Brooklyn,3,81,Still Photography,Not Applicable,11221,12,0,19.4679733,1773,,,,,,,,,,,,,
698558,Shooting Permit,3/6/23 0:01,3/6/23 23:58,Manhattan,5,13,Commercial,Promo,10010,23.95,0,19.47218774,1772,,,,,,,,,,,,,
712419,Shooting Permit,5/2/23 7:00,5/2/23 20:00,Queens,"1, 2","108, 94",Television,Episodic series,"11101, 11222",13,0,19.46965933,1771,,,,,,,,,,,,,
692976,Shooting Permit,1/29/23 2:00,1/29/23 13:00,Manhattan,5,18,Television,News,"10036, 10105",11,0,19.4733145,1770,,,,,,,,,,,,,
701552,Shooting Permit,3/17/23 0:30,3/18/23 2:00,Manhattan,7,24,Film,Feature,"10024, 10025",25.5,0,19.47810439,1769,,,,,,,,,,,,,
706675,Theater Load in and Load Outs,4/21/23 0:01,4/23/23 23:59,Manhattan,"4, 5",14,Theater,Theater,"10001, 10121",71.96666667,1,19.47469834,1768,,,,,,,,,,,,,
693518,Shooting Permit,2/2/23 7:00,2/2/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.44499151,1767,,,,,,,,,,,,,
709996,Rigging Permit,4/24/23 8:30,4/24/23 15:00,Manhattan,2,6,Student,Not Applicable,10003,6.5,2,19.44694224,1766,,,,,,,,,,,,,
694119,Shooting Permit,2/7/23 8:00,2/7/23 23:30,Brooklyn,1,94,Television,Cable-episodic,11222,15.5,0,19.45427762,1765,,,,,,,,,,,,,
702819,Shooting Permit,3/24/23 6:00,3/24/23 20:00,Queens,"4, 5","104, 83",Television,Episodic series,"11237, 11385",14,0,19.45651927,1764,,,,,,,,,,,,,
702561,Shooting Permit,3/22/23 7:00,3/22/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.45961429,1763,,,,,,,,,,,,,
706291,Shooting Permit,4/7/23 7:00,4/7/23 22:00,Queens,1,114,Television,Episodic series,"11102, 11103",15,0,19.46157775,1762,,,,,,,,,,,,,
693018,Shooting Permit,1/31/23 7:00,1/31/23 21:00,Manhattan,"4, 5","10, 14",Television,Cable-episodic,"10001, 10018",14,0,19.4641113,1761,,,,,,,,,,,,,
694930,Shooting Permit,2/12/23 6:00,2/12/23 23:59,Manhattan,11,23,Television,Variety,10029,17.98333333,0,19.46721591,1760,,,,,,,,,,,,,
693292,Shooting Permit,2/1/23 7:00,2/1/23 19:00,Queens,2,108,Television,Episodic series,11101,12,0,19.4680595,1759,,,,,,,,,,,,,
699213,Shooting Permit,3/7/23 6:00,3/7/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.47230755,1758,,,,,,,,,,,,,
694843,Shooting Permit,2/9/23 6:00,2/9/23 22:00,Manhattan,4,10,Television,Episodic series,10011,16,0,19.47428382,1757,,,,,,,,,,,,,
707441,Theater Load in and Load Outs,4/20/23 6:00,4/20/23 23:59,Manhattan,7,20,Theater,Theater,10023,17.98333333,1,19.47626234,1756,,,,,,,,,,,,,
709009,Shooting Permit,4/22/23 16:00,4/23/23 4:00,Manhattan,3,"5, 7",Television,Cable-episodic,10002,12,0,19.47711301,1755,,,,,,,,,,,,,
690857,Theater Load in and Load Outs,1/28/23 0:01,1/29/23 6:00,Brooklyn,1,94,Theater,Theater,11222,29.98333333,1,19.4813759,1754,,,,,,,,,,,,,
698738,Theater Load in and Load Outs,3/10/23 0:01,3/10/23 23:59,Brooklyn,1,94,Theater,Theater,11222,23.96666667,1,19.47538505,1753,,,,,,,,,,,,,
703054,Shooting Permit,3/27/23 7:00,3/27/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.47282154,1752,,,,,,,,,,,,,
711439,Shooting Permit,4/28/23 8:00,4/28/23 23:00,Brooklyn,1,94,Film,Feature,11222,15,0,19.47594708,1751,,,,,,,,,,,,,
699589,Rigging Permit,3/9/23 6:00,3/9/23 18:00,Queens,5,104,Television,Episodic series,11385,12,2,19.47850476,1750,,,,,,,,,,,,,
700202,Shooting Permit,3/10/23 6:00,3/10/23 22:00,Manhattan,"1, 4","1, 10",Television,Episodic series,"10006, 10011, 10280, 10281",16,0,19.48278064,1749,,,,,,,,,,,,,
692265,Theater Load in and Load Outs,2/16/23 0:01,2/16/23 23:59,Manhattan,5,18,Theater,Theater,"10019, 10106",23.96666667,1,19.48477307,1748,,,,,,,,,,,,,
700454,Shooting Permit,3/13/23 7:00,3/13/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.48220759,1747,,,,,,,,,,,,,
705037,Shooting Permit,4/3/23 6:00,4/3/23 23:59,Bronx,1,40,Television,Episodic series,10454,17.98333333,0,19.48420199,1746,,,,,,,,,,,,,
702903,Shooting Permit,3/28/23 7:00,3/28/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,15,0,19.48506208,1745,,,,,,,,,,,,,
